BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5998	5998	5998	5998	5998	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.990000	29.990000	29.990000	29.990000	29.990000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:19:19
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
21.485000	0.365777	0.343857	3.327688	-0.041960	0.000609	4.509863	-0.500118	562.249443	-0.010792	-0.022540
21.490000	-0.724936	-0.511357	-6.389571	0.000000	0.000000	4.120844	-1.675503	553.994011	-0.010946	-0.023173
21.495000	-0.335760	-0.433466	-2.570921	0.000000	0.000000	4.276785	-2.224319	552.618164	-0.010980	-0.023550
21.500000	-0.101808	-0.122537	0.205777	0.255541	-0.400573	4.588112	-2.224319	553.305885	-0.010978	-0.023522
21.505000	-0.491622	-0.511357	-3.265292	0.000000	0.000000	3.965181	-2.537724	547.459236	-0.010967	-0.024280
21.510000	0.054054	0.110501	1.594126	-0.045435	-0.174913	4.121122	-2.302792	548.147346	-0.010958	-0.023914
21.515000	0.209597	0.266283	1.941706	-0.007738	-0.096140	3.654411	-2.459496	545.395660	-0.010998	-0.024029
21.520000	-0.413532	-0.200111	-3.959270	0.000000	0.000000	4.198814	-1.519527	551.240387	-0.011224	-0.022610
21.525000	-0.257670	0.032611	-1.876943	0.000000	0.000000	4.198814	-1.206123	552.957581	-0.011514	-0.022378
21.530000	-0.024037	0.188392	-0.141804	0.000000	0.000000	3.654133	-1.049419	549.172935	-0.011685	-0.022024
21.535000	0.443548	0.343857	5.064801	-0.015924	-0.018429	3.187147	-0.970711	545.388306	-0.011861	-0.022008
21.540000	0.054054	0.265966	1.246545	0.088285	0.003611	2.876377	-0.579075	544.698242	-0.012086	-0.022052
21.545000	0.209597	0.343857	3.328872	-0.040975	-0.056721	2.798964	-0.500603	544.693993	-0.012525	-0.022056
21.550000	0.054054	0.265966	1.939339	-0.005769	0.100560	3.032595	-0.108967	547.444122	-0.012688	-0.020579
21.555000	-0.257670	-0.122537	-2.917712	0.000000	0.000000	2.643578	-0.265430	546.409622	-0.013028	-0.020091
21.560000	-0.569393	-0.589248	-6.043174	0.000000	0.000000	3.188814	0.440090	550.190392	-0.013284	-0.019464
21.565000	-1.426791	-1.133849	-12.635761	0.000000	0.000000	1.943512	-0.578350	540.557167	-0.013703	-0.020470
21.570000	-0.101490	0.033245	-1.183362	0.000000	0.000000	2.878044	0.675503	550.529419	-0.013810	-0.018604
21.575000	-0.647483	-0.433783	-4.653641	0.000000	0.000000	1.866377	0.048454	542.614929	-0.014311	-0.019373
21.580000	-0.023718	0.110501	0.900938	-0.078570	-0.309372	2.021761	0.597031	545.021767	-0.014362	-0.019135
21.585000	-1.115068	-0.744712	-8.125106	0.000000	0.000000	0.620796	-0.108246	536.423065	-0.014432	-0.020298
21.590000	0.443866	0.343540	3.676058	-0.088054	-0.025507	1.399387	0.988667	543.641273	-0.014818	-0.019549
21.595000	0.210233	0.343540	1.246545	0.085528	0.002242	1.243725	1.067139	546.043877	-0.015295	-0.018947
21.600000	0.054054	0.188075	1.941706	-0.005975	-0.095254	0.854706	0.988667	546.725792	-0.015920	-0.018574
21.605000	0.677500	0.576895	5.411198	-0.027059	-0.000593	0.776735	1.223839	550.849419	-0.016231	-0.017757
21.610000	0.833361	0.887508	8.187896	-0.018284	-0.001253	0.387720	1.145126	548.783531	-0.016498	-0.017821
21.615000	1.223175	1.120863	10.617013	-0.009167	0.007533	-0.390594	1.067139	542.934952	-0.016761	-0.018185
21.620000	0.521638	0.499005	6.105569	-0.003517	-0.000209	-1.246878	1.066895	538.457947	-0.017429	-0.018864
21.625000	0.833680	0.887508	7.147128	-0.012447	0.011954	-0.624506	1.928635	543.273979	-0.017294	-0.018033
21.630000	0.755590	0.809617	6.105569	-0.004360	-0.001328	-0.936110	2.163567	544.645561	-0.017679	-0.017651
21.635000	-0.023718	0.032611	-0.488201	0.000000	0.000000	-0.158073	2.790134	549.457703	-0.017988	-0.016143
21.640000	-0.101808	0.032611	-1.182966	0.000000	0.000000	0.230944	3.416695	553.238449	-0.018203	-0.015884
21.645000	-0.413532	-0.356209	-3.612479	0.000000	0.000000	0.386606	3.025063	551.858742	-0.018693	-0.015223
21.650000	-0.023718	0.110185	0.552174	-0.017663	0.013964	0.075281	2.633190	548.420876	-0.018581	-0.015649
21.655000	0.599728	0.421114	5.411988	-0.026713	0.035324	0.464577	2.789890	551.857964	-0.018696	-0.015902
21.660000	0.599728	0.654469	6.453150	-0.013020	-0.015540	0.386885	2.633190	550.823463	-0.019057	-0.015409
21.665000	0.288323	0.421114	0.899754	0.049134	0.107201	0.308914	2.554958	550.478249	-0.019175	-0.015588
21.670000	0.054054	0.265966	0.204593	-0.353339	-0.446257	-0.158352	1.928150	545.317368	-0.019454	-0.015886
21.675000	0.599728	0.499005	3.676452	0.010199	0.025711	0.308636	3.025063	552.539871	-0.019320	-0.015207
21.680000	0.443548	0.421431	4.024033	-0.004944	0.000161	-0.391983	2.633190	547.725006	-0.019466	-0.014634
21.685000	0.210552	0.110501	-0.141804	0.000000	0.000000	-0.547647	2.633190	545.310020	-0.020321	-0.014525
21.690000	-0.257670	0.110185	0.205777	0.272205	-0.425453	-1.326239	2.398254	539.806282	-0.020502	-0.015016
21.695000	0.833680	0.499005	6.453150	-0.013818	-0.015010	-0.470232	3.103291	545.312340	-0.020103	-0.014197
21.700000	0.443866	0.576895	4.370430	-0.018424	0.021162	-1.248547	2.711662	540.496727	-0.020255	-0.014658
21.705000	-0.101490	0.032611	-2.223340	0.000000	0.000000	-1.170855	2.789890	540.839615	-0.020357	-0.014478
21.710000	-0.179898	0.032611	-1.876943	0.000000	0.000000	-0.547924	3.416695	545.994255	-0.020735	-0.013154
21.715000	-0.023718	0.110185	-0.489385	0.000000	0.000000	-0.314569	3.808575	548.748665	-0.020418	-0.012412
21.720000	-0.335442	-0.123171	-2.918895	0.000000	0.000000	-0.547924	3.652111	547.713783	-0.020778	-0.011912
21.725000	0.210233	0.188075	3.676452	-0.053650	-0.076425	-0.236599	4.122459	549.432892	-0.020833	-0.011720
21.730000	-0.724936	-0.667139	-5.001222	0.000000	0.000000	-1.481903	3.260963	537.738068	-0.021247	-0.011942
21.735000	-0.023718	0.032611	0.204593	-0.344976	-0.421164	-0.936665	3.966721	540.493614	-0.020713	-0.012610
21.740000	-0.101490	-0.123171	-1.530546	0.000000	0.000000	-0.547647	4.358837	542.555634	-0.020870	-0.011532
21.745000	-1.114750	-0.822603	-9.859456	0.000000	0.000000	-1.014357	4.202377	536.704727	-0.021421	-0.012533
21.750000	-0.101808	-0.123171	-1.530546	0.000000	0.000000	0.231222	5.299534	545.993515	-0.020987	-0.011150
21.755000	-0.335442	-0.434100	-3.611689	0.000000	0.000000	-0.391151	4.673206	537.395172	-0.021194	-0.011832
21.760000	-0.335442	-0.201061	-2.570921	0.000000	0.000000	-0.079269	4.751678	538.769447	-0.021375	-0.010752
21.765000	0.677500	0.499005	5.410408	-0.049573	-0.070903	-0.079269	4.830151	538.428497	-0.021053	-0.011288
21.770000	0.288323	0.265333	2.981291	-0.025931	-0.030693	-0.545702	4.203583	532.236641	-0.021285	-0.011752
21.775000	0.210233	0.265649	2.636078	-0.005757	-0.143248	-0.468288	4.203583	532.922813	-0.021486	-0.011027
21.780000	0.366414	0.421114	1.246545	0.082772	0.000872	-0.468010	4.438515	534.984444	-0.021626	-0.011347
21.785000	-1.114750	-1.056275	-9.165875	0.000000	0.000000	-1.868975	2.871498	523.634422	-0.021933	-0.012071
21.790000	0.288323	0.265649	1.247729	-0.013595	-0.302554	-0.312624	4.516506	538.422302	-0.021715	-0.010574
21.795000	0.209597	0.343540	2.981291	-0.025350	-0.031270	-0.701643	4.202862	538.418427	-0.022146	-0.010209
21.800000	0.443866	0.420797	4.024033	-0.004946	0.000164	-0.546259	4.437790	541.168175	-0.022259	-0.009817
21.805000	0.911451	0.809617	8.189080	-0.018517	-0.024348	-0.935831	4.516022	541.513008	-0.022118	-0.009989
21.810000	0.443866	0.343540	4.718010	-0.029959	0.000431	-1.091494	4.516022	541.853966	-0.022430	-0.009460
21.815000	0.366414	0.499005	4.022849	-0.004472	0.047177	-1.169464	5.064358	543.913658	-0.022783	-0.009445
21.820000	-0.023718	0.032611	-1.183362	0.000000	0.000000	-1.558483	5.221062	543.227486	-0.022575	-0.010160
21.825000	-0.569393	-0.433783	-5.001222	0.000000	0.000000	-2.181688	5.064358	542.194527	-0.022705	-0.009999
21.830000	0.366414	0.188075	1.941706	-0.009514	-0.095254	-1.325405	6.396202	552.166763	-0.022646	-0.009013
21.835000	-0.335442	-0.201061	-2.918895	0.000000	0.000000	-2.882311	5.299534	542.192589	-0.022899	-0.009660
21.840000	0.054690	0.110185	0.205777	0.238809	-0.425453	-3.271605	5.221062	540.132896	-0.022526	-0.010044
21.845000	-0.179580	0.110185	-0.141804	0.000000	0.000000	-4.127611	4.280849	532.563240	-0.023045	-0.010505
21.850000	0.132462	0.421114	1.246545	0.086901	0.000872	-3.894257	4.359081	535.312996	-0.023158	-0.010453
21.855000	-0.257352	0.110185	-1.184546	0.000000	0.000000	-3.660902	4.280609	538.066628	-0.022823	-0.010397
21.860000	0.521957	0.421114	4.370430	-0.018817	0.021946	-3.038252	4.828941	543.568428	-0.022833	-0.009963
21.865000	0.755908	0.654469	5.759172	0.005902	-0.017356	-2.337908	5.299049	548.382133	-0.022875	-0.009204
21.870000	0.365777	0.188075	3.676452	-0.054581	-0.076425	-2.882589	4.750473	542.878365	-0.023091	-0.009973
21.875000	0.443866	0.421114	4.370430	-0.018424	0.021946	-2.571262	4.750710	543.911324	-0.022948	-0.009780
21.880000	0.755590	0.654469	6.800731	-0.021803	-0.028801	-2.960281	4.437309	541.159653	-0.023051	-0.009818
21.885000	0.288323	0.343540	1.246545	0.084150	0.002242	-3.115944	4.359081	536.344002	-0.023257	-0.010256
21.890000	0.365777	0.343540	4.371613	-0.018074	-0.021325	-2.026304	4.828941	543.911324	-0.022970	-0.009783
21.895000	-0.335442	-0.278952	-3.960454	0.000000	0.000000	-2.026581	4.593529	543.911324	-0.022970	-0.009774
21.900000	-0.335442	-0.356209	-3.264502	0.000000	0.000000	-1.170298	4.671761	545.631989	-0.022820	-0.009920
21.905000	-1.504563	-1.211423	-13.677712	0.000000	0.000000	-1.637564	3.652836	542.192207	-0.022949	-0.010291
21.910000	-0.335442	-0.278318	-0.486621	0.000000	0.000000	-0.236599	4.357391	551.823471	-0.022595	-0.009794
21.915000	-0.335442	-0.278318	-2.571315	0.000000	0.000000	-0.314569	3.808575	549.761848	-0.022460	-0.010152
21.920000	-0.023718	0.032611	0.553357	-0.237845	-0.673337	-1.170855	3.182007	538.756287	-0.022671	-0.011041
21.925000	1.223175	1.043289	9.230638	-0.010558	0.008873	0.463465	4.435135	550.451508	-0.022243	-0.010509
21.930000	-0.023718	0.110501	-0.141804	0.000000	0.000000	-0.314848	3.651630	543.229004	-0.022404	-0.011141
21.935000	-0.023718	0.110501	-1.182966	0.000000	0.000000	-0.314569	3.651630	543.574234	-0.022279	-0.010959
21.940000	-0.101808	0.188075	0.204593	0.258032	0.496507	0.074171	4.121731	548.042725	-0.022438	-0.010371
21.945000	0.677818	0.421431	5.757989	-0.014890	-0.016526	0.852762	4.905243	554.577095	-0.022306	-0.009768
21.950000	-0.179898	-0.123171	-1.529363	0.000000	0.000000	-0.470510	3.965034	545.291031	-0.022532	-0.010417
21.955000	0.443866	0.265966	3.328872	-0.042524	-0.056206	-0.781836	3.808575	541.165466	-0.022472	-0.010840
21.960000	0.209597	0.343540	1.246545	0.085540	0.002242	-1.015471	3.730343	539.446732	-0.022425	-0.010697
21.965000	-1.114750	-0.900177	-9.513456	0.000000	0.000000	-1.560148	3.495167	537.037537	-0.022618	-0.011265
21.970000	-0.335442	0.032611	-2.224524	0.000000	0.000000	-0.704144	4.278919	544.255753	-0.022898	-0.010624
21.975000	-0.335442	-0.356209	-2.570131	0.000000	0.000000	-0.626451	4.514091	546.323593	-0.022372	-0.010939
21.980000	-0.569393	-0.433783	-4.653641	0.000000	0.000000	-0.237711	4.827251	553.544159	-0.022414	-0.009953
21.985000	-1.270611	-1.133532	-9.859852	0.000000	0.000000	-1.171686	4.200447	546.324371	-0.022349	-0.010232
21.990000	-0.413532	-0.356209	-3.265292	0.000000	0.000000	-1.016302	4.670551	549.765717	-0.021994	-0.010188
21.995000	-0.024037	0.032611	0.899754	-0.213643	-0.308236	-1.561262	4.357147	547.358864	-0.021961	-0.010739
22.000000	0.521638	0.576895	5.065591	-0.016234	0.018258	-1.250214	4.748783	550.110558	-0.021861	-0.011043
22.005000	-0.023718	0.110501	0.205777	0.247192	-0.425487	-1.639233	4.278675	544.268158	-0.021533	-0.011665
22.010000	0.443866	0.421431	1.939339	-0.010191	0.098796	-1.094273	4.905479	545.991165	-0.021154	-0.011480
22.015000	-0.257670	-0.278318	-2.570921	0.000000	0.000000	-0.082327	5.062183	547.707970	-0.021456	-0.010933
22.020000	0.443866	0.343857	2.289287	-0.035384	-0.124042	1.163254	5.454544	553.558884	-0.020947	-0.010660
22.025000	-0.491622	-0.511357	-3.959270	0.000000	0.000000	-0.392818	3.417660	537.052277	-0.021096	-0.011964
22.030000	0.365777	0.343857	3.328872	-0.042007	-0.056721	0.697098	3.260963	540.150719	-0.020682	-0.012065
22.035000	0.599728	0.576895	6.106753	-0.003832	-0.031741	0.775347	2.477936	535.679924	-0.020750	-0.013017
22.040000	0.755590	0.654469	3.676452	0.009266	0.024781	1.709879	2.243244	538.779137	-0.020330	-0.012404
22.045000	0.209597	0.421114	2.981291	-0.025350	-0.031842	1.787849	1.616440	538.091026	-0.020360	-0.012396
22.050000	-0.101490	0.188075	-1.529363	0.000000	0.000000	2.566719	1.537968	541.185997	-0.020384	-0.012145
22.055000	-0.413532	-0.123171	-3.266082	0.000000	0.000000	2.878323	1.303276	544.970634	-0.020140	-0.011531
22.060000	-0.179261	-0.278318	-2.570921	0.000000	0.000000	3.501249	1.303276	546.346092	-0.020113	-0.012540
22.065000	0.209597	0.343540	3.328872	-0.040975	-0.056719	4.124180	1.146332	548.064804	-0.020184	-0.012322
22.070000	0.210552	0.343540	2.981291	-0.025357	-0.031270	4.046488	0.832928	544.286392	-0.019771	-0.012569
22.075000	0.443548	0.343540	1.941706	-0.010388	-0.097015	3.423836	0.363068	540.501358	-0.020000	-0.013513
22.080000	-0.101490	-0.123171	-0.141804	0.000000	0.000000	2.722937	0.206364	536.374992	-0.019905	-0.015023
22.085000	-0.569393	-0.511674	-4.653641	0.000000	0.000000	2.100563	-0.342453	532.933266	-0.020237	-0.015098
22.090000	0.365777	0.343540	3.676058	-0.087586	-0.025507	3.034264	0.754459	541.529282	-0.020279	-0.014727
22.095000	-0.257670	-0.123171	-1.875760	0.000000	0.000000	2.566719	0.832691	542.562218	-0.020109	-0.014528
22.100000	0.443866	0.343540	4.718010	-0.029959	0.000431	2.488749	0.910919	544.281334	-0.020151	-0.014310
22.105000	-0.413532	-0.356209	-3.264109	0.000000	0.000000	0.620518	0.127171	534.305222	-0.020573	-0.014724
22.110000	0.365777	0.343540	4.369640	-0.045907	-0.065109	0.230944	0.440571	536.023575	-0.020602	-0.015219
22.115000	0.132462	0.110185	1.246545	0.086901	0.006360	0.230665	0.597275	538.430046	-0.020619	-0.015684
22.120000	-0.257670	-0.123171	-3.265292	0.000000	0.000000	-0.081215	0.675503	541.182510	-0.020499	-0.014208
22.125000	-0.023718	0.032611	-0.489385	0.000000	0.000000	0.307802	1.223598	544.619965	-0.020603	-0.014140
22.130000	-0.335442	-0.355893	-1.876943	0.000000	0.000000	0.540880	1.850403	552.187294	-0.020322	-0.013970
22.135000	-0.880798	-0.822603	-8.124317	0.000000	0.000000	0.151306	1.614990	550.466629	-0.020481	-0.013832
22.140000	-0.101808	0.032611	0.205777	0.255541	-0.417160	0.073336	1.693222	551.154739	-0.020452	-0.013816
22.145000	-0.724936	-0.744712	-5.694410	0.000000	0.000000	-0.471901	1.301586	545.998131	-0.020298	-0.014107
22.150000	-0.257670	0.032611	-0.835782	0.000000	0.000000	-0.160297	1.849918	547.721138	-0.019915	-0.014256
22.155000	-0.413532	-0.356209	-4.306061	0.000000	0.000000	-0.705532	1.692978	543.939980	-0.019703	-0.015220
22.160000	-0.413532	-0.356209	-3.612873	0.000000	0.000000	-0.860918	1.614750	539.812088	-0.019852	-0.016035
22.165000	-0.491303	-0.433783	-5.000038	0.000000	0.000000	0.306414	2.319782	544.974869	-0.019374	-0.015390
22.170000	-0.179898	-0.044646	1.247335	-0.102595	-0.144350	1.473745	2.868122	551.511971	-0.019075	-0.014028
22.175000	-0.335442	-0.355893	-2.917712	0.000000	0.000000	1.629408	2.711178	548.074493	-0.018985	-0.014110
22.180000	-0.335760	-0.122537	-1.530546	0.000000	0.000000	1.707378	2.476486	541.887283	-0.018767	-0.014959
22.185000	0.989860	0.888141	6.452756	-0.014297	0.042830	3.030928	3.495167	549.456535	-0.018335	-0.014450
22.190000	0.287368	0.576895	2.634500	0.039982	0.143992	2.875544	2.320267	541.550194	-0.018049	-0.015488
22.195000	0.054054	0.032611	0.204987	0.239124	-1.350301	2.798128	1.850403	540.519577	-0.017969	-0.015323
22.200000	-0.101808	0.110501	-1.530546	0.000000	0.000000	3.732103	1.772415	546.711060	-0.017797	-0.015144
22.205000	0.443866	0.188075	4.717220	-0.055783	-0.079849	4.666082	1.850887	553.590652	-0.017606	-0.014274
22.210000	0.521638	0.499005	5.758779	-0.014268	0.016339	4.510696	1.615955	552.559647	-0.017525	-0.014463
22.215000	0.755590	0.576895	6.800731	-0.021803	-0.028550	4.822021	1.459496	552.904480	-0.017417	-0.014620
22.220000	0.599728	0.499005	4.718010	-0.030686	-0.000294	4.510975	0.989388	549.119476	-0.017639	-0.015220
22.225000	0.132462	0.265649	0.205777	0.821685	0.486939	3.655247	0.363068	542.591286	-0.017046	-0.016249
22.230000	-0.023718	0.032611	-0.489385	0.000000	0.000000	3.343920	0.285080	542.247612	-0.016934	-0.017130
22.235000	0.210233	0.110185	2.288497	0.019948	-0.121743	3.265949	0.285080	542.249550	-0.016709	-0.017826
22.240000	0.132462	0.187759	0.898964	0.052838	-0.099407	3.421890	0.520493	543.282883	-0.016571	-0.017279
22.245000	-0.257670	-0.123171	-0.489384	0.000000	0.000000	2.643578	-0.106071	539.842697	-0.016649	-0.018066
22.250000	-0.023718	0.110185	-0.141804	0.000000	0.000000	3.110565	0.128616	543.282883	-0.016559	-0.017263
22.255000	0.365777	0.343540	4.024033	-0.004519	0.000587	2.565607	-0.028084	540.529266	-0.016846	-0.016995
22.260000	0.210233	0.265649	0.551384	0.193359	0.008175	1.709045	-0.733360	536.405235	-0.016496	-0.018508
22.265000	0.054054	0.343540	0.552567	0.198788	-0.340320	1.475136	-0.498192	536.062340	-0.016385	-0.018705
22.270000	-0.335442	-0.123171	-3.959270	0.000000	0.000000	1.163530	-0.576900	535.376549	-0.016169	-0.018374
22.275000	0.365777	0.343540	3.328872	-0.042007	-0.056719	1.708490	0.206608	540.537010	-0.015921	-0.018404
22.280000	0.365777	0.343540	3.328872	-0.042007	-0.056719	2.641632	1.303276	549.135353	-0.015810	-0.017641
22.285000	0.209597	0.188392	4.023243	-0.033938	-0.093543	2.485691	1.459736	547.418556	-0.015525	-0.017532
22.290000	0.210233	0.265966	1.941706	-0.007745	-0.096136	2.797016	1.929840	551.546860	-0.015417	-0.016731
22.295000	-0.101808	0.110185	-0.489384	0.000000	0.000000	2.018982	1.538208	543.981461	-0.015386	-0.017297
22.300000	0.366414	0.265966	2.288497	0.018446	-0.123241	2.563662	2.321716	548.115196	-0.014629	-0.017543
22.305000	-0.959206	-0.667139	-7.084732	0.000000	0.000000	1.863598	1.616680	542.268539	-0.014653	-0.018228
22.310000	-0.257352	-0.355893	-1.530943	0.000000	0.000000	2.720158	2.165257	543.993477	-0.014087	-0.018366
22.315000	-0.647483	-0.433783	-3.960454	0.000000	0.000000	3.654133	2.400188	546.406929	-0.013509	-0.018119
22.320000	-0.491303	-0.511357	-3.265292	0.000000	0.000000	4.198814	2.321716	544.685471	-0.013686	-0.018696
22.325000	0.989223	0.888141	8.883057	-0.017240	-0.001156	5.600058	2.478176	550.536392	-0.013262	-0.017987
22.330000	0.054054	0.188075	0.552567	0.198788	-0.334130	5.133068	0.754219	540.908989	-0.013044	-0.019288
22.335000	-0.257670	0.032611	-2.570131	0.000000	0.000000	5.600336	-0.108246	540.223198	-0.012858	-0.019278
22.340000	0.365777	0.343540	1.941706	-0.009507	-0.097015	6.534311	-0.343658	544.352249	-0.012573	-0.019817
22.345000	0.443548	0.421431	3.676059	-0.021865	0.078034	6.845636	-0.970711	544.356911	-0.012143	-0.019789
22.350000	-0.179898	-0.044646	-0.488201	0.000000	0.000000	6.456062	-1.675987	541.947350	-0.012295	-0.020724
22.355000	-0.179898	0.110501	0.205777	0.263890	-0.425487	7.467731	-1.597759	550.200859	-0.012361	-0.019726
22.360000	0.443548	0.265966	3.675269	-0.055008	-0.024989	7.545425	-1.833172	551.231483	-0.012450	-0.019852
22.365000	-0.491622	-0.355893	-3.612873	0.000000	0.000000	6.610893	-2.773621	545.385597	-0.012441	-0.019852
22.370000	-0.179898	-0.200111	-1.876943	0.000000	0.000000	6.610615	-2.459980	549.855629	-0.012445	-0.019877
22.375000	0.131506	0.188392	-0.488201	0.000000	0.000000	6.454674	-2.068344	551.919212	-0.012390	-0.020160
22.380000	-0.101808	-0.122537	-0.835385	0.000000	0.000000	5.909714	-1.990116	552.605003	-0.012570	-0.020480
22.385000	-0.413532	-0.588931	-3.611689	0.000000	0.000000	5.676083	-1.754940	552.264427	-0.012242	-0.019988
22.390000	-0.413532	-0.433466	-2.224524	0.000000	0.000000	5.598112	-1.284836	555.356651	-0.012493	-0.020406
22.395000	-0.179898	-0.122537	-2.223734	0.000000	0.000000	5.286509	-1.049904	557.418678	-0.012648	-0.019661
22.400000	-0.335760	-0.122537	-2.917712	0.000000	0.000000	3.885265	-1.284836	551.916878	-0.012506	-0.020876
22.405000	0.677500	0.654786	6.799547	-0.021524	-0.000740	4.118900	-0.501328	555.697617	-0.012751	-0.019914
22.410000	0.521320	0.421747	4.718404	-0.004608	-0.040334	3.107229	-0.814732	547.444122	-0.012691	-0.021240
22.415000	0.365777	0.343857	2.634500	-0.053027	0.000811	2.718491	-0.422855	547.101227	-0.012574	-0.021096
22.420000	0.209597	0.265966	2.634500	-0.051723	0.001461	2.796459	0.125237	548.818817	-0.012865	-0.019844
22.425000	0.054054	0.110501	1.594126	-0.045435	-0.174913	2.796459	0.360168	549.163254	-0.012747	-0.020359
22.430000	0.521320	0.499321	6.106359	-0.023415	-0.000246	3.341698	0.908504	552.601120	-0.012903	-0.019911
22.435000	0.989223	0.966032	8.189079	-0.003870	-0.001424	3.653301	1.221664	555.007965	-0.012966	-0.019326
22.440000	0.599091	0.810567	5.064801	0.007420	0.017288	3.809519	1.143192	554.317917	-0.013206	-0.019347
22.445000	0.521957	0.421431	3.676452	0.010664	0.026175	3.264839	0.908024	550.192711	-0.013069	-0.019139
22.450000	0.833043	1.121180	7.495102	0.012433	-0.001968	4.043152	1.456596	552.256294	-0.013049	-0.019090
22.455000	0.443548	0.421747	3.328872	-0.042521	-0.057235	4.121401	1.926945	554.660797	-0.013318	-0.019536
22.460000	-0.024037	0.110501	-1.181782	0.000000	0.000000	4.277342	2.005173	554.317917	-0.013225	-0.019041
22.465000	-0.959206	-0.744712	-7.432312	0.000000	0.000000	3.654968	2.005417	548.814537	-0.013338	-0.019576
22.470000	-0.257670	-0.122537	-0.488201	0.000000	0.000000	4.355312	2.553989	555.004089	-0.013428	-0.018697
22.475000	-0.179580	0.110501	-0.141804	0.000000	0.000000	3.888323	2.553989	555.689865	-0.013608	-0.018674
22.480000	-0.024037	0.110501	0.205777	0.247226	-0.425487	3.188257	2.475761	549.841293	-0.013840	-0.019043
22.485000	0.599728	0.499321	4.024033	-0.005798	-0.000265	2.799517	2.162601	545.372414	-0.013612	-0.020400
22.490000	0.365777	0.421431	2.981291	-0.026502	-0.031845	2.332809	2.084370	543.649811	-0.013970	-0.019940
22.495000	0.521638	0.343540	4.717220	-0.004567	0.000477	2.332809	1.928150	544.335602	-0.014173	-0.019908
22.500000	-0.023718	0.188075	0.898964	0.056660	-0.099415	2.099453	1.693459	540.554451	-0.013932	-0.020915
22.505000	0.054054	0.032611	3.329661	-0.076433	-0.054716	2.099731	1.693943	543.302261	-0.014302	-0.020460
22.510000	0.054054	0.188075	1.248519	-0.009348	-0.148053	2.099731	1.458767	542.957428	-0.014422	-0.019941
22.515000	0.599410	0.499005	5.411198	-0.026741	-0.000276	1.866653	1.067139	542.265045	-0.014876	-0.020300
22.520000	0.365777	0.421431	3.676452	0.011599	0.026175	1.477636	0.832691	538.482361	-0.014857	-0.020960
22.525000	-1.114750	-0.822603	-9.165875	0.000000	0.000000	0.076672	-0.420685	525.411674	-0.015181	-0.021432
22.530000	0.210233	0.343540	0.899754	0.051043	0.109098	1.633299	0.989872	540.542046	-0.015250	-0.020536
22.535000	0.288323	0.343223	3.328478	-0.077946	0.000548	1.945179	1.225288	541.232101	-0.015020	-0.020520
22.540000	-0.179580	-0.278318	-1.876943	0.000000	0.000000	1.634130	0.990841	539.510651	-0.015169	-0.021453
22.545000	0.833680	0.809617	6.800731	-0.004167	-0.001192	2.957403	1.774590	549.482880	-0.015265	-0.020233
22.550000	-1.270293	-1.056275	-10.553434	0.000000	0.000000	1.323362	0.129581	535.719826	-0.016053	-0.021393
22.555000	-0.724936	-0.511991	-6.041990	0.000000	0.000000	1.712379	0.208298	537.785316	-0.015782	-0.021667
22.560000	-0.023082	-0.045597	-1.876943	0.000000	0.000000	1.946012	0.286770	538.130157	-0.015669	-0.022183
22.565000	-1.036978	-0.745029	-8.818294	0.000000	0.000000	0.544771	-1.123066	525.401588	-0.016118	-0.023925
22.570000	-0.568756	-0.589565	-6.737151	0.000000	0.000000	1.011482	-0.418030	530.219154	-0.015759	-0.024092
22.575000	0.210233	0.343223	1.941706	-0.007745	-0.097012	1.634409	0.130066	537.096428	-0.015800	-0.023453
22.580000	0.054690	-0.123171	2.286920	-0.084691	-0.036369	1.556438	-0.026394	534.687256	-0.015983	-0.023731
22.585000	1.768850	1.587257	15.476431	-0.007060	-0.007855	3.190481	1.461906	549.818024	-0.016031	-0.022445
22.590000	-0.335442	-0.201061	-1.876943	0.000000	0.000000	1.945179	-0.026878	538.467995	-0.016218	-0.024087
