BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5995	5995	5995	5995	5995	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.975000	29.975000	29.975000	29.975000	29.975000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:09:25
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
18.205000	-0.284055	-0.305122	-2.696049	0.000000	0.000000	2.942009	3.722927	538.423935	-0.016210	-0.042113
18.210000	-0.050421	0.005491	0.081439	-0.688810	-3.710559	3.019979	3.566223	538.081047	-0.016112	-0.042308
18.215000	0.962838	0.705240	6.327629	-0.012279	0.010063	3.876263	4.349731	548.057953	-0.015733	-0.040358
18.220000	0.651752	0.549459	4.940464	0.010226	0.013670	3.565216	4.036572	543.928101	-0.016065	-0.041001
18.225000	0.963475	0.705240	8.758323	-0.001975	-0.047223	4.343531	4.663864	551.495407	-0.015869	-0.039777
18.230000	-0.673549	-0.383646	-5.473140	0.000000	0.000000	3.798571	4.115044	548.053299	-0.016170	-0.040696
18.235000	0.962838	0.783131	10.839073	-0.035189	-0.020799	4.576883	4.898552	558.027855	-0.016009	-0.039149
18.240000	-0.206283	-0.227231	-1.306910	0.000000	0.000000	3.486967	4.114799	551.145935	-0.016391	-0.040637
18.245000	-0.440235	-0.382696	-4.084791	0.000000	0.000000	2.163973	2.469555	537.046555	-0.016445	-0.041815
18.250000	0.651115	0.394944	2.510163	-0.004071	0.066295	2.475576	2.782959	540.140747	-0.016472	-0.042463
18.255000	-0.518643	-0.459952	-4.083608	0.000000	0.000000	1.307690	1.920979	533.263084	-0.016418	-0.044040
18.260000	-0.128511	-0.149340	-0.612932	0.000000	0.000000	2.475576	2.626015	540.826141	-0.016673	-0.042754
18.265000	0.962520	0.783764	8.411532	-0.009269	-0.038038	3.798571	3.958103	554.240112	-0.016417	-0.040916
18.270000	-0.362463	-0.304805	-1.654094	0.000000	0.000000	2.864595	3.096123	549.081184	-0.016430	-0.042129
18.275000	0.027350	0.005808	1.816975	-0.065064	-0.008855	3.565216	3.331291	553.894897	-0.016527	-0.041088
18.280000	-0.518325	-0.149974	-3.391210	0.000000	0.000000	2.086559	2.234623	542.885452	-0.017036	-0.042924
18.285000	0.806977	0.705557	8.061585	-0.016741	-0.003986	3.409552	3.096359	553.204453	-0.016760	-0.041814
18.290000	-0.050103	0.083065	-0.612539	0.000000	0.000000	2.086836	1.921219	541.511551	-0.016858	-0.043370
18.295000	-0.907183	-0.616685	-6.166328	0.000000	0.000000	0.607903	0.511147	529.471085	-0.017306	-0.045550
18.300000	-0.127875	0.005491	-2.002071	0.000000	0.000000	2.086836	1.764519	542.199661	-0.016836	-0.043307
18.305000	-0.440235	0.005491	-4.083608	0.000000	0.000000	2.787457	2.156151	546.665421	-0.017273	-0.043488
18.310000	-0.439598	-0.538477	-4.777979	0.000000	0.000000	2.631517	1.999447	547.007919	-0.017366	-0.043974
18.315000	-0.128193	-0.149340	-1.308093	0.000000	0.000000	2.631239	2.156391	547.695641	-0.017343	-0.043926
18.320000	0.183530	0.316737	2.163766	-0.028176	-0.054672	2.475855	1.999447	548.040871	-0.017216	-0.044063
18.325000	-0.440235	-0.305122	-4.082818	0.000000	0.000000	1.697262	1.215939	542.873810	-0.018129	-0.044627
18.330000	0.339392	0.550092	4.940464	-0.013007	-0.025027	1.853481	1.294411	544.251984	-0.017867	-0.044515
18.335000	0.729205	0.394311	5.633651	-0.012916	-0.021359	1.541599	0.981007	544.594879	-0.017953	-0.044301
18.340000	0.027350	0.238846	2.511346	0.001312	-0.008361	1.385939	0.824547	544.934669	-0.018267	-0.045830
18.345000	-0.673868	-0.616051	-4.778769	0.000000	0.000000	1.074890	0.589619	543.214386	-0.018425	-0.045789
18.350000	-0.050103	0.083065	-1.655280	0.000000	0.000000	0.452238	0.511627	540.809074	-0.018150	-0.046518
18.355000	1.274562	1.249208	12.228605	-0.011866	-0.003623	1.775511	1.373367	551.469032	-0.018169	-0.045136
18.360000	-0.127875	-0.149974	-2.348468	0.000000	0.000000	1.075169	0.511627	546.306252	-0.018648	-0.046048
18.365000	1.352333	1.482563	12.922583	-0.011345	0.010942	1.620127	0.825031	551.809990	-0.018479	-0.045256
18.370000	0.183530	0.316420	3.552114	-0.017144	-0.033332	0.530209	-0.193649	544.240356	-0.018920	-0.046195
18.375000	1.119018	1.249525	9.451907	0.010737	0.035785	2.087114	1.059723	557.995285	-0.018933	-0.044423
18.380000	-0.205965	-0.072083	-1.654490	0.000000	0.000000	0.141191	-0.585281	542.521225	-0.018855	-0.047197
18.385000	-0.985591	-0.771832	-7.555467	0.000000	0.000000	-1.104111	-1.525490	534.264999	-0.019104	-0.049307
18.390000	0.105440	0.394311	1.470972	0.124845	-0.081138	-0.014194	-0.663513	542.175232	-0.018973	-0.048446
18.395000	1.352652	1.171634	11.533444	-0.023278	-0.020269	1.464741	0.433395	553.527557	-0.018522	-0.046981
18.400000	0.027669	0.160956	2.163766	-0.026592	-0.053088	0.063776	-0.898685	542.862953	-0.018951	-0.048376
18.405000	-0.050421	0.160956	1.815001	-0.131180	-0.116132	0.219440	-1.290562	544.582451	-0.019006	-0.047684
18.410000	-0.284055	-0.149974	-3.043233	0.000000	0.000000	0.919785	-0.741985	549.050926	-0.019204	-0.047145
18.415000	0.963157	0.783131	9.451907	-0.027513	-0.023806	1.308800	-0.271881	553.861931	-0.019483	-0.046754
18.420000	0.495572	0.316420	2.511346	-0.002789	-0.009041	0.764120	-0.585281	549.395378	-0.019076	-0.047639
18.425000	0.651115	0.471885	4.939280	-0.038986	-0.024751	0.219440	-1.212090	545.267456	-0.019203	-0.048669
18.430000	0.183849	0.161272	2.857743	-0.063834	-0.040312	-0.169857	-1.368793	540.795128	-0.019462	-0.048890
18.435000	0.729205	0.550092	6.328812	-0.011497	-0.019554	-0.014194	-1.368793	541.829620	-0.019097	-0.049322
18.440000	0.105759	0.160956	2.511346	0.000625	-0.007679	-0.014194	-1.368793	542.515778	-0.019293	-0.048910
18.445000	1.119018	1.016169	9.451907	-0.015005	-0.004123	2.242777	0.746559	562.807411	-0.018987	-0.045377
18.450000	-0.829729	-0.538794	-5.819537	0.000000	0.000000	0.296854	-0.663754	547.672379	-0.019449	-0.047959
18.455000	0.495572	0.627666	5.286861	-0.024270	-0.005692	1.152861	0.119511	552.145134	-0.019212	-0.047087
18.460000	0.339392	0.316420	3.898512	-0.032050	-0.005935	0.451962	-0.350353	546.986588	-0.019260	-0.048031
18.465000	0.729205	0.627666	4.940464	0.009881	0.013322	0.529932	-0.350353	546.296143	-0.019509	-0.048440
18.470000	0.261620	0.316420	2.163766	0.027253	0.033682	-0.326351	-0.820213	540.109337	-0.019258	-0.048975
18.475000	-1.530629	-1.005187	-12.761282	0.000000	0.000000	-1.571655	-2.309002	528.755035	-0.019973	-0.050860
18.480000	-0.127875	-0.072400	-0.615299	0.000000	0.000000	0.296021	-0.350353	547.329872	-0.019351	-0.047482
18.485000	1.118700	0.861021	9.104326	-0.022258	-0.014404	1.696709	1.138195	560.741516	-0.019252	-0.045560
18.490000	-0.751639	-0.693941	-5.125560	0.000000	0.000000	0.373434	-0.115177	550.422127	-0.019571	-0.047397
18.495000	1.820237	1.482563	16.046465	0.001572	-0.009024	1.774122	1.373367	559.712837	-0.018969	-0.045822
18.500000	0.261620	0.239163	3.552114	-0.017628	-0.032853	-0.016138	-0.271881	547.329872	-0.019339	-0.047485
18.505000	1.352652	1.171634	11.187837	-0.007693	0.004745	0.372602	0.276455	550.424446	-0.019352	-0.047069
18.510000	0.027669	0.238846	0.082229	0.778039	0.909692	-0.482849	-0.585281	540.450676	-0.019573	-0.048078
18.515000	0.027669	0.160956	1.123391	0.110850	-0.186759	0.061554	-0.115177	547.330261	-0.019342	-0.046800
18.520000	-0.595778	-0.382696	-4.777979	0.000000	0.000000	-0.250050	-0.271637	542.859467	-0.019382	-0.047703
18.525000	-0.128193	-0.149974	0.079862	-3.720659	-1.358133	0.294632	0.276699	548.365143	-0.018984	-0.047244
18.530000	-0.205965	-0.460903	-2.346888	0.000000	0.000000	0.216661	0.433640	548.705711	-0.019298	-0.047394
18.535000	0.494935	0.627666	5.286861	-0.024268	-0.005692	0.527987	0.511868	550.427162	-0.019139	-0.046389
18.540000	0.105759	0.238530	2.510163	-0.047756	-0.008492	-0.016417	0.042007	545.956352	-0.019168	-0.046926
18.545000	1.352652	1.171317	11.186653	-0.007675	0.021806	0.917559	0.668812	549.739052	-0.019179	-0.046455
18.550000	0.183849	0.238530	2.163766	0.028043	0.034474	-0.249771	-0.192924	542.519287	-0.019061	-0.046864
18.555000	0.027987	0.083065	-2.348468	0.000000	0.000000	0.761896	0.433640	549.396156	-0.019076	-0.046646
18.560000	-0.284055	0.005491	-1.306910	0.000000	0.000000	0.372602	0.433640	548.020309	-0.019109	-0.046763
18.565000	-0.751639	-0.693941	-3.042049	0.000000	0.000000	-0.639347	-0.428101	539.423927	-0.019047	-0.048352
18.570000	0.651115	0.627666	4.940464	-0.014395	-0.025373	0.372602	0.277180	546.303116	-0.018841	-0.047425
18.575000	1.196472	1.094060	11.187837	-0.007386	0.004898	1.383991	1.373848	556.963478	-0.018834	-0.045709
18.580000	0.105759	0.238846	-0.961303	0.000000	0.000000	0.372324	0.512112	547.334518	-0.018914	-0.046480
18.585000	-0.284055	-0.072083	-2.002071	0.000000	0.000000	-0.405991	-0.192684	540.455322	-0.019130	-0.047044
18.590000	0.495572	0.394311	3.552114	-0.019077	-0.033814	0.683649	0.982456	549.401199	-0.018634	-0.045290
18.595000	-0.128511	-0.149974	-0.613722	0.000000	0.000000	0.294632	0.747528	545.620461	-0.018420	-0.046115
18.600000	0.183530	0.238846	2.510163	-0.048438	-0.008495	0.605957	1.296101	547.686737	-0.018141	-0.045272
18.605000	0.261620	0.238530	3.552114	-0.017628	-0.032849	-0.171801	0.591305	540.466179	-0.018025	-0.046725
18.610000	0.729205	0.705240	6.327629	-0.011467	0.010063	0.917837	1.374817	545.283752	-0.017685	-0.046343
18.615000	-0.439279	-0.305755	-5.820721	0.000000	0.000000	1.073778	1.296585	542.877296	-0.017661	-0.046023
18.620000	0.494935	0.471885	3.550931	0.015239	0.073275	1.852648	1.688217	547.693329	-0.017532	-0.044942
18.625000	-0.361508	-0.149974	-4.777979	0.000000	0.000000	2.397327	1.922909	551.135460	-0.017222	-0.043983
18.630000	0.027669	0.083382	1.121024	-0.105586	-0.186211	2.475298	1.531277	550.102119	-0.017368	-0.044567
18.635000	1.040610	0.861021	9.798698	-0.020519	-0.032871	2.475576	1.688217	548.046692	-0.016557	-0.044741
18.640000	0.261620	0.316737	2.857743	-0.021863	0.025386	1.619570	0.982697	539.795128	-0.016337	-0.046100
18.645000	-0.751958	-0.538477	-5.819931	0.000000	0.000000	1.386215	0.199192	536.357658	-0.016212	-0.046716
18.650000	-0.050421	0.005808	0.081439	-0.688810	-3.710644	1.541878	0.513077	537.047707	-0.015972	-0.046668
18.655000	1.196472	1.249525	9.801855	0.003932	-0.014184	3.099060	1.531517	545.650314	-0.015444	-0.045106
18.660000	-0.440235	-0.305122	-2.695652	0.000000	0.000000	2.943119	1.217873	545.303543	-0.015779	-0.044601
18.665000	0.651115	0.550092	5.634441	-0.012585	0.011926	4.266670	2.628426	558.031326	-0.015351	-0.043130
18.670000	-0.206283	-0.149974	-2.349255	0.000000	0.000000	3.099339	1.374817	547.028481	-0.015183	-0.044640
18.675000	-1.998214	-1.704937	-19.009445	0.000000	0.000000	0.531044	-0.583832	527.082069	-0.015215	-0.047687
18.680000	-0.284055	-0.149974	-4.084791	0.000000	0.000000	1.854593	0.434845	535.682327	-0.014904	-0.046433
18.685000	-1.063363	-0.694258	-9.290213	0.000000	0.000000	1.699209	-0.113487	530.870956	-0.014584	-0.047543
18.690000	-0.361508	0.005491	-4.084791	0.000000	0.000000	2.477800	0.356613	534.998871	-0.014499	-0.046488
18.695000	-0.595778	-0.460903	-2.000887	0.000000	0.000000	2.166752	-0.113487	535.689316	-0.014242	-0.046054
18.700000	-0.595778	-0.460903	-4.431582	0.000000	0.000000	3.178698	0.826721	541.194221	-0.013910	-0.045975
18.705000	-1.764899	-1.549155	-14.844002	0.000000	0.000000	2.244722	-0.270432	534.659859	-0.013936	-0.047023
18.710000	-0.440235	-0.382696	-3.736421	0.000000	0.000000	3.567995	0.748009	542.919556	-0.013326	-0.045650
18.715000	-0.050421	0.239163	0.429020	0.294587	-0.047950	4.268614	0.982941	546.358948	-0.013267	-0.045718
18.720000	0.728887	0.705873	7.023974	-0.027678	-0.045324	3.723936	0.355892	541.547195	-0.012923	-0.046451
18.725000	1.663738	1.561087	16.740442	-0.005542	-0.008773	4.502525	1.061169	547.050957	-0.012819	-0.046009
18.730000	-0.050740	0.083698	0.776600	0.084425	-0.145166	3.957846	0.355652	542.923431	-0.012898	-0.045983
18.735000	-1.297314	-1.160018	-9.984190	0.000000	0.000000	3.412888	-0.271156	537.422005	-0.012789	-0.047132
18.740000	-0.128193	0.083698	-0.959329	0.000000	0.000000	4.424833	0.590584	543.270195	-0.012576	-0.046486
18.745000	-1.063363	-0.771515	-9.289423	0.000000	0.000000	3.724213	0.120720	538.113205	-0.012338	-0.048494
18.750000	-0.128193	0.161272	-2.349652	0.000000	0.000000	4.736160	0.668571	547.056366	-0.012168	-0.047032
18.755000	-1.764899	-1.315800	-13.108862	0.000000	0.000000	3.568550	-0.741741	535.019028	-0.012293	-0.048561
18.760000	0.417800	0.550092	3.898905	-0.001376	-0.056145	5.047207	0.433395	546.709595	-0.012519	-0.046878
18.765000	1.196472	1.171951	11.187047	-0.018273	-0.029412	5.514473	0.668327	549.808456	-0.012135	-0.046794
18.770000	0.494935	0.472518	5.288044	-0.024301	-0.041135	5.047207	0.511627	547.744095	-0.012165	-0.047656
18.775000	0.651115	0.705557	4.246092	-0.016716	0.015046	5.669580	0.903503	552.562073	-0.011861	-0.046571
18.780000	0.183530	0.083698	2.857743	-0.021261	0.027180	4.890987	0.433395	548.088921	-0.012041	-0.047796
18.785000	-0.673549	-0.616051	-5.124376	0.000000	0.000000	3.801350	-0.428341	538.804802	-0.011878	-0.049463
18.790000	-0.050740	0.161589	0.082623	2.263425	-1.381265	4.579384	0.276699	546.713089	-0.012060	-0.048255
18.795000	1.352333	1.483197	13.616954	-0.001843	0.010399	5.202036	0.825272	553.245132	-0.012262	-0.047536
18.800000	0.027350	0.239163	1.121024	-0.105580	-0.189268	4.734770	-0.115177	550.836357	-0.012409	-0.047536
18.805000	-0.985591	-0.693624	-7.207886	0.000000	0.000000	3.255558	-1.368793	539.141495	-0.012629	-0.049218
18.810000	0.105440	0.161589	1.468604	0.042492	0.051945	4.033592	-0.271881	549.115288	-0.012531	-0.048195
18.815000	0.806658	0.938912	7.022790	-0.010574	0.008335	4.811352	0.668327	556.682610	-0.012384	-0.047575
18.820000	-0.050103	0.161272	-0.959329	0.000000	0.000000	3.410666	-0.506573	544.986992	-0.012605	-0.049939
18.825000	1.430423	1.327415	13.616954	-0.010903	-0.003388	4.811352	0.355167	555.992165	-0.012617	-0.047963
18.830000	0.105440	0.083698	1.816185	0.000869	-0.009682	3.176754	-1.054905	544.985054	-0.012816	-0.049570
18.835000	-0.284055	-0.382696	-3.389630	0.000000	0.000000	3.021090	-1.446781	543.262436	-0.013185	-0.049536
18.840000	0.494935	0.627983	4.592883	-0.001492	-0.006483	4.110174	-0.428341	555.639191	-0.013572	-0.047451
18.845000	1.898008	1.483197	13.616954	-0.011659	-0.003640	5.588831	1.138916	568.022537	-0.013321	-0.045807
18.850000	-0.518325	-0.382696	-4.431582	0.000000	0.000000	2.864595	-1.054905	547.383743	-0.013735	-0.048833
18.855000	0.728887	0.550725	4.592883	-0.002613	-0.006113	2.786903	-0.897964	545.321716	-0.013565	-0.049718
18.860000	0.105440	0.005491	2.163766	-0.027382	-0.051507	2.475298	-1.132656	542.915283	-0.013504	-0.049407
18.865000	1.274243	1.094693	12.923766	-0.020641	-0.017958	3.564938	-0.114216	552.887505	-0.013620	-0.047700
18.870000	0.339392	0.316737	2.857743	-0.022461	0.025386	2.864595	-0.662304	546.005974	-0.013991	-0.048626
18.875000	-1.063681	-0.849723	-9.984584	0.000000	0.000000	2.008032	-1.524284	541.191124	-0.014086	-0.048673
18.880000	-0.440235	-0.382696	-3.389630	0.000000	0.000000	3.097672	-0.505363	551.507790	-0.014074	-0.047118
18.885000	-1.998532	-1.626729	-16.926329	0.000000	0.000000	2.319357	-1.288872	542.223679	-0.013959	-0.048765
18.890000	0.027669	0.083382	0.081439	-0.709905	-3.731600	2.475021	-0.740055	541.190338	-0.014105	-0.049058
18.895000	-0.440235	-0.305122	-3.042049	0.000000	0.000000	1.852648	-1.366859	539.126778	-0.014135	-0.049219
18.900000	0.338755	0.238846	3.204534	-0.001088	-0.006586	2.475298	-0.583111	540.157784	-0.014244	-0.048981
18.905000	-0.907501	-0.771832	-6.166328	0.000000	0.000000	1.385660	-1.601791	531.212296	-0.014675	-0.050122
18.910000	-0.595778	-0.072083	-4.777979	0.000000	0.000000	2.552992	-0.504883	544.283371	-0.014356	-0.047918
18.915000	-1.842989	-1.549155	-13.108073	0.000000	0.000000	1.774677	-1.053215	539.120964	-0.014802	-0.048530
18.920000	-0.751639	-0.538477	-5.125560	0.000000	0.000000	3.331305	0.357342	550.472916	-0.014438	-0.047069
18.925000	-1.297314	-1.160018	-9.637793	0.000000	0.000000	1.151749	-1.131207	534.305321	-0.014915	-0.049319
18.930000	0.027987	-0.149974	0.081439	-0.709991	-3.668561	2.630684	-0.034294	544.965660	-0.015003	-0.047181
18.935000	0.962520	0.860388	7.717951	-0.025829	-0.016961	2.475021	0.044178	544.622772	-0.014896	-0.047387
18.940000	1.118700	1.016169	9.451117	-0.015020	-0.024327	2.008589	-0.112282	540.149651	-0.015117	-0.047952
18.945000	-0.829411	-0.460903	-7.554677	0.000000	0.000000	1.307690	-0.660378	535.677284	-0.015331	-0.048505
18.950000	-0.517369	-0.383646	-4.431188	0.000000	0.000000	2.085724	0.044418	543.930771	-0.015343	-0.047100
18.955000	-1.530629	-1.394325	-14.148841	0.000000	0.000000	1.151749	-0.581905	538.771477	-0.015345	-0.048407
18.960000	-0.439598	-0.072400	-1.306910	0.000000	0.000000	1.307133	-0.111557	541.178322	-0.015392	-0.048732
18.965000	-0.829411	-0.694575	-5.125560	0.000000	0.000000	1.073778	-0.582146	539.455719	-0.015768	-0.047643
18.970000	0.261620	0.316103	3.205324	-0.038469	-0.007183	1.618738	-0.033325	545.992012	-0.015485	-0.047266
18.975000	-0.205965	0.005174	-3.736421	0.000000	0.000000	0.685038	-1.130482	536.015915	-0.015857	-0.048631
18.980000	0.573662	0.549459	4.592883	-0.001869	-0.006107	1.774122	-0.112282	547.361664	-0.016110	-0.046800
18.985000	-0.284055	-0.072400	-2.695652	0.000000	0.000000	1.229162	-0.582386	544.612305	-0.015951	-0.047016
18.990000	0.183849	0.238530	3.205324	-0.037935	-0.006650	2.007753	-0.034054	550.114906	-0.015818	-0.047600
18.995000	0.962838	0.783131	9.104326	-0.021881	-0.014216	1.774122	0.044178	548.740990	-0.015630	-0.048067
19.000000	-0.127875	0.083065	1.816185	0.003695	-0.009675	1.073778	-0.817558	543.233353	-0.016209	-0.048520
19.005000	-0.985273	-0.616685	-7.903047	0.000000	0.000000	0.529097	-1.444366	539.105835	-0.016315	-0.048867
19.010000	0.807295	0.705240	6.328812	-0.011769	-0.020094	1.541323	-0.817802	546.326004	-0.016463	-0.048072
19.015000	-0.127875	-0.072400	-2.002071	0.000000	0.000000	1.385382	-1.131443	547.014511	-0.016436	-0.047306
19.020000	-0.205965	0.083065	-2.002071	0.000000	0.000000	1.696709	-0.818043	549.420959	-0.016483	-0.047283
19.025000	0.729205	0.549459	8.410745	-0.051970	-0.014828	2.008589	-0.504639	551.143585	-0.016115	-0.047663
19.030000	0.495572	0.393994	4.246092	-0.015910	0.016660	0.685038	-1.366375	541.857124	-0.016236	-0.049320
19.035000	0.729205	0.549459	4.246092	-0.017121	0.015854	1.230276	-1.131443	543.578186	-0.016094	-0.048651
19.040000	0.183849	0.160639	1.121814	-0.000008	0.153033	0.607346	-1.366375	540.824181	-0.016376	-0.049588
19.045000	-0.985591	-0.694575	-7.555467	0.000000	0.000000	-0.092720	-2.385059	534.289818	-0.016441	-0.050331
19.050000	-0.127875	0.005174	-2.002071	0.000000	0.000000	1.619015	-1.053215	550.109085	-0.016459	-0.047214
19.055000	-0.127875	-0.072400	-1.306910	0.000000	0.000000	1.852648	-0.661827	553.890984	-0.016461	-0.047080
19.060000	0.027669	-0.072083	1.121814	-0.213832	-0.183225	1.463352	-1.053455	549.763481	-0.016573	-0.048104
19.065000	0.495572	0.471885	3.898512	-0.001726	0.042224	0.996365	-1.131687	545.292664	-0.016584	-0.048671
19.070000	-0.829729	-0.538794	-6.513908	0.000000	0.000000	-0.326630	-2.542004	534.634651	-0.016308	-0.050470
19.075000	0.885067	0.705240	8.411532	-0.009067	-0.037832	1.229998	-1.131687	547.015663	-0.016209	-0.048690
19.080000	0.027669	0.160956	1.816185	0.001811	-0.010618	0.296297	-2.071896	537.727280	-0.016573	-0.050373
19.085000	-1.141134	-0.771832	-9.983400	0.000000	0.000000	0.529654	-1.993668	541.854805	-0.016452	-0.049644
19.090000	-1.530629	-1.083078	-13.107679	0.000000	0.000000	1.230276	-1.523804	547.354301	-0.016749	-0.048472
19.095000	-0.985273	-0.771832	-7.902257	0.000000	0.000000	1.308247	-1.367104	547.011009	-0.016653	-0.049028
19.100000	0.340029	0.160956	2.510163	-0.049809	-0.007812	0.840979	-1.680264	544.604553	-0.016600	-0.049404
19.105000	-1.764581	-1.394325	-15.538769	0.000000	0.000000	-0.637678	-3.168810	529.816689	-0.016676	-0.051974
19.110000	0.027987	0.083065	1.468604	-0.122019	-0.207220	0.296297	-2.071896	538.755966	-0.016875	-0.050102
19.115000	1.820237	1.715285	14.657722	-0.006560	0.002784	2.086836	-0.661827	550.107529	-0.016478	-0.048952
19.120000	-0.205965	-0.228181	-1.654490	0.000000	0.000000	0.997198	-1.680504	544.259720	-0.016727	-0.049261
19.125000	-1.141134	-1.083078	-8.247471	0.000000	0.000000	0.374268	-2.071896	539.788521	-0.016734	-0.050182
19.130000	-1.219224	-0.927297	-10.332165	0.000000	0.000000	0.997198	-1.602036	544.604149	-0.016606	-0.049756
19.135000	0.495572	0.238530	5.286861	-0.047281	-0.040232	1.541878	-1.053455	549.762703	-0.016576	-0.048795
19.140000	-0.517369	-0.305755	-4.431582	0.000000	0.000000	0.919506	-1.680504	544.259720	-0.016724	-0.049261
19.145000	0.729205	0.471885	6.675209	-0.019982	-0.004011	1.153137	-1.367104	547.011009	-0.016647	-0.049028
19.150000	0.807295	0.705240	5.633651	-0.013221	-0.022573	1.231108	-1.445576	544.604553	-0.016615	-0.049414
19.155000	-0.206283	-0.072400	-0.959329	0.000000	0.000000	0.686150	-1.915676	543.226761	-0.016858	-0.049172
19.160000	-0.050103	-0.228181	-0.266141	0.000000	0.000000	1.153137	-1.367344	548.040092	-0.016944	-0.048762
19.165000	-1.063363	-0.927613	-7.902257	0.000000	0.000000	-0.325520	-2.464016	535.315773	-0.016962	-0.051116
19.170000	1.040928	0.860388	9.451907	-0.027694	-0.023985	1.075445	-1.053940	547.353905	-0.016743	-0.049182
19.175000	-0.050103	-0.072400	-0.613722	0.000000	0.000000	0.997753	-1.367344	548.039696	-0.016938	-0.048764
19.180000	0.417800	0.393994	4.245302	-0.015543	-0.028317	1.153416	-1.210884	547.009071	-0.016867	-0.049033
19.185000	-0.050103	0.005174	-0.266142	0.000000	0.000000	0.842091	-1.602516	544.943176	-0.017141	-0.048858
19.190000	0.417800	0.393994	1.816185	-0.002915	-0.013441	1.620127	-0.819248	551.137360	-0.016755	-0.047650
19.195000	-1.764581	-1.549472	-13.802050	0.000000	0.000000	-0.480904	-2.542725	534.971321	-0.017079	-0.050613
19.200000	-0.050103	0.005174	-0.266142	0.000000	0.000000	0.686707	-1.132656	545.288010	-0.017013	-0.049366
19.205000	-0.050103	0.083065	-0.266142	0.000000	0.000000	0.297132	-1.524284	540.819527	-0.016809	-0.049933
19.210000	0.027987	0.083065	-1.655280	0.000000	0.000000	0.219440	-1.289352	542.193047	-0.016984	-0.050165
19.215000	1.274880	1.249208	10.493465	-0.008026	0.023094	1.776068	-0.035744	554.576393	-0.016654	-0.048069
19.220000	0.183849	0.316103	3.552114	-0.017146	-0.033330	1.153416	-0.741020	548.382980	-0.017043	-0.048240
19.225000	-1.063044	-0.772149	-8.942632	0.000000	0.000000	0.141470	-1.524284	544.253914	-0.017356	-0.048226
19.230000	0.417800	0.316103	5.287254	-0.001001	-0.040449	1.153416	-0.505604	552.511276	-0.016911	-0.046860
19.235000	1.197108	1.249208	10.492676	-0.019471	-0.013322	1.776068	0.277664	554.574455	-0.016871	-0.047740
19.240000	0.183530	0.471885	2.163766	0.028047	0.032101	-0.014471	-0.975952	542.195755	-0.016752	-0.049131
19.245000	0.340029	0.316103	2.162582	-0.029688	0.033553	0.608736	-0.505844	546.323280	-0.016646	-0.048778
19.250000	-0.439598	-0.383646	-4.084791	0.000000	0.000000	-0.480904	-1.602516	537.380508	-0.016888	-0.049194
19.255000	-1.063044	-0.772466	-8.942632	0.000000	0.000000	-1.181524	-1.994633	530.159958	-0.016756	-0.050741
19.260000	-0.673549	-0.538794	-4.777979	0.000000	0.000000	0.919785	-0.505604	547.357407	-0.016516	-0.047129
19.265000	0.495572	0.471885	3.550931	-0.019025	0.019439	2.476686	0.982697	559.048370	-0.016651	-0.045185
19.270000	-1.140816	-0.927297	-11.372143	0.000000	0.000000	1.075724	-0.349384	543.575096	-0.016530	-0.046942
19.275000	-0.284055	-0.072400	-4.430398	0.000000	0.000000	0.842091	-0.270912	541.515404	-0.016141	-0.047473
19.280000	0.183849	0.238530	3.205324	-0.037935	-0.006650	1.387327	-0.114216	543.926514	-0.015757	-0.046747
19.285000	1.119018	1.249208	10.145095	-0.013973	-0.004357	2.399273	0.982697	549.777435	-0.015296	-0.045776
19.290000	1.352652	1.327099	13.616954	-0.010777	-0.003388	2.632906	0.747528	549.434540	-0.015205	-0.045624
19.295000	-1.062726	-1.083078	-10.332165	0.000000	0.000000	1.543268	-0.505844	539.801331	-0.015665	-0.046739
19.300000	-0.673549	-0.305755	-4.777979	0.000000	0.000000	2.477243	0.355652	544.966064	-0.014997	-0.046157
19.305000	0.183530	0.160639	4.246092	-0.042944	-0.027153	3.255558	1.139156	551.843323	-0.015052	-0.045611
